file name,NSUBJ,OBJ,OBL,FOB,DBL,AMOD,ADVMOD,CMP,CONJ,POB,LAD,RAD,ROOT,Words per sentence,Characters per sentence,Mean Dependency Distance,Average Tree Height,Leaf Node Ratio,Average Number of Children per Node,ratio_juhao,ratio_qmark,ratio_emark,ratio_comma,ratio_scolon,ratio_spmark,ratio_bracket,ratio_quote,TTR,STTR,Average Segment TTR,Average Word Length (characters),Hapax Legomena Ratio,Rare Word Ratio,MTLD,Average Word Frequency,High Frequency Words Ratio,Stopwords Ratio,Simpsons Diversity Index,Long Words Ratio,Repetition Rate,ratio_noun,ratio_verb,ratio_adjective,ratio_noun_mdfyr,ratio_adverb,ratio_aux,ratio_auxguo,ratio_auxde1,ratio_auxde2,ratio_auxde3,ratio_auxzhe,ratio_auxle,ratio_prep,ratio_baprep,ratio_beiprep,ratio_pronoun,ratio_1stPron_singular,ratio_2ndPron_singular,ratio_3rdPron_singular,ratio_thisPron_singular,ratio_thatPron_singular,ratio_numeral,ratio_abbr,ratio_fornWds,ratio_conn,ratio_paraConj,ratio_advrstvConj,ratio_sequnConj,ratio_alterConj,ratio_progConj,ratio_concessConj,ratio_hypoConj,ratio_causalConj,ratio_condiConj,ratio_quan,ratio_excl,ratio_idiom,ratio_suffix,ratio_shici,ratio_xuci,ratio_shi,ratio_you,ratio_shuo,ratio_wyxc,ratio_nd,ratio_nh,ratio_ni,ratio_nl,ratio_ns,ratio_nt,ratio_nz,ratio_tpadv,ratio_AA,ratio_abab,ratio_yuqi,ratio_StrongYuqi,ratio_er_suffix,ratio_onomatopoeia,ratio_metaphor,Unique Rhyme Words Ratio,Most Common Rhyme Word Ratio,Initial Consistency Ratio,Final Consistency Ratio,Tone Consistency Ratio,Open Syllable Ratio,Closed Syllable Ratio,Rhyme Density,Adjacent Rhyme Density,Rhyme Ratio,word_1gram_样子,word_1gram_别的,word_1gram_然后,word_1gram_如果,word_1gram_全都,word_1gram_下去,word_1gram_那些,word_1gram_马上,word_1gram_出来,word_1gram_一般,word_1gram_怎样,word_1gram_爸爸,word_1gram_声音,word_1gram_觉得,word_1gram_窗子,word_1gram_已经,word_1gram_还有,word_1gram_于是,word_1gram_所有,word_1gram_孩子,word_1gram_但是,word_1gram_知道,word_1gram_你们,word_1gram_地方,word_1gram_自己,word_1gram_要是,word_1gram_那个,word_1gram_当然,word_1gram_男孩,word_1gram_似的,word_1gram_以后,word_1gram_回答,word_1gram_妈妈,word_1gram_这些,word_1gram_这样,word_1gram_海盗,word_1gram_一个,word_1gram_有点,word_1gram_因为,word_1gram_太太,word_1gram_那么,word_1gram_以为,word_1gram_还是,word_1gram_眼睛,word_1gram_鳄鱼,word_1gram_时候,word_1gram_一定,word_1gram_一点,word_1gram_所以,word_1gram_可怕,word_1gram_那里,word_1gram_下来,word_1gram_起来,word_1gram_那样,word_1gram_我们,word_1gram_船长,word_1gram_可爱,word_1gram_故事,word_1gram_看到,word_1gram_他们,pos_1gram_ns,pos_1gram_ws,pos_1gram_nz,pos_1gram_wp,pos_1gram_nt,pos_1gram_nd,pos_1gram_nl,pos_1gram_nh,word_2gram_可是 没有,word_2gram_没有 什么,word_2gram_所有 孩子,word_2gram_没有 他们,word_2gram_没有 看见,word_2gram_这样 他们,word_2gram_他们 当然,word_2gram_他们 已经,word_2gram_发生 什么,word_2gram_可以 看见,word_2gram_一个 孩子,word_2gram_他们 这样,word_2gram_当然 可以,word_2gram_这个 问题,word_2gram_一个 故事,word_2gram_于是 他们,word_2gram_他们 听到,word_2gram_我们 没有,word_2gram_知道 他们,word_2gram_因为 他们,word_2gram_什么 东西,word_2gram_一点 声音,word_2gram_什么 地方,word_2gram_这时候 他们,word_2gram_孩子 没有,word_2gram_一个 女人,word_2gram_但是 没有,word_2gram_知道 什么,word_2gram_双胞胎 兄弟,word_2gram_我们 可以,word_2gram_从来 没有,word_2gram_他们 知道,word_2gram_我们 知道,word_2gram_但是 他们,word_2gram_他们 没有,word_2gram_一个 男孩,word_2gram_那些 孩子,word_2gram_一个 海盗,word_2gram_他们 可以,word_2gram_虽然 他们,word_2gram_不过 一个,word_2gram_他们 觉得,word_2gram_一个 女孩,word_2gram_他们 一起,word_2gram_他们 一定,word_2gram_可是 他们,pos_2gram_nh wp,pos_2gram_nl nh,pos_2gram_wp wp,pos_2gram_nl wp,pos_2gram_nz nz,pos_2gram_ns nd,pos_2gram_wp nt,pos_2gram_wp ns,pos_2gram_wp nh,pos_2gram_nz wp,pos_2gram_nt nh,pos_2gram_nh ns,pos_2gram_ns ns,pos_2gram_nd nd,pos_2gram_nh nd,pos_2gram_nh nl,pos_2gram_wp nd,pos_2gram_wp nz,pos_2gram_wp ws,pos_2gram_wp nl,pos_2gram_nd wp,pos_2gram_nt wp,pos_2gram_ws wp,pos_2gram_ns wp,pos_2gram_nt nt,pos_2gram_nl nl,pos_2gram_nt nl,pos_2gram_ns nh,pos_2gram_nt nd,pos_2gram_nz nd,pos_2gram_nh nz,pos_2gram_nd nl,pos_2gram_nz nl,pos_2gram_nh nh,pos_2gram_nl nd,pos_2gram_nd nt,pos_2gram_nh nt,pos_2gram_nd nh,word_3gram_钩子 代替 右手,word_3gram_他们 没有 母亲,word_3gram_你们 没有 看见,word_3gram_告诉 你们 他们,word_3gram_因为 他们 知道,word_3gram_或者 我们 可以,word_3gram_将要 发生 什么,word_3gram_需要 一个 母亲,word_3gram_正是 他们 希望,word_3gram_一点 声音 没有,word_3gram_别的 孩子 觉得,word_3gram_因为 他们 觉得,word_3gram_那么 铁钩 船长,word_3gram_什么 东西 亲昵,word_3gram_从来 没有 这样,pos_3gram_wp nt wp,pos_3gram_ns wp wp,pos_3gram_nt wp nl,pos_3gram_nd wp nd,pos_3gram_nl wp wp,pos_3gram_ws wp nl,pos_3gram_nd nh wp,pos_3gram_nh wp wp,pos_3gram_wp ns nd,pos_3gram_wp nh nl,pos_3gram_nz wp wp,pos_3gram_wp wp ws,pos_3gram_nh nl wp,pos_3gram_nh wp nh,pos_3gram_wp wp nh,pos_3gram_wp nz wp,pos_3gram_wp nl wp,pos_3gram_nl wp nt,pos_3gram_nd nd wp,pos_3gram_ws wp nt,pos_3gram_nd wp nh,pos_3gram_nz wp nd,pos_3gram_wp nh nt,pos_3gram_wp nt nl,pos_3gram_nt wp nt,pos_3gram_nh wp nl,pos_3gram_nh wp nt,pos_3gram_ns wp nh,pos_3gram_nd wp nl,pos_3gram_nl nd wp,pos_3gram_wp wp nt,pos_3gram_nh nd wp,pos_3gram_nt wp nh,pos_3gram_nh nt nd,pos_3gram_wp nh nh,pos_3gram_wp nt nh,pos_3gram_wp nh wp,pos_3gram_wp nl nd,pos_3gram_ws wp wp,pos_3gram_wp ws wp,pos_3gram_nh wp nd,pos_3gram_nl wp nh,pos_3gram_ws wp nh,pos_3gram_nt nd wp,pos_3gram_wp nh ns,pos_3gram_wp nd nh,average_concreteness,std_deviation,high_concrete_ratio,low_concrete_ratio,lexical_richness,syntactic_richness,semantic_accuracy_n,semantic_accuracy_v,semantic_accuracy_n_v,semantic_accuracy_c,semantic_richness_n,semantic_clarity_n,semantic_noise_n
Liang1929_10,0.133,0.1109,0.0011,0.0055,0.0078,0.122,0.214,0.0488,0.0898,0.0499,0.01,0.1186,0.0887,14.4375,18.9125,2.4412,4.325,0.0035,28.875,0.1358,0.0187,0.0445,0.1967,0.0,0.0,0.0,0.0984,0.2933,0.308,0.6123,1.266,0.1887,0.1887,43.7742,3.4095,0.5888,0.0,0.981,0.0,0.1046,0.1833,0.2587,0.0387,0.001,0.0866,0.1008,0.001,0.058,0.002,0.0,0.0071,0.0183,0.0397,0.0092,0.0031,0.1365,0.1045,0.1493,0.4179,0.0448,0.0,0.0214,0.0,0.0234,0.0234,0.1304,0.3043,0.1739,0.0,0.087,0.0,0.0435,0.1304,0.0435,0.0153,0.0102,0.0031,0.0041,0.5031,0.1741,0.0591,0.0197,0.0433,0.0031,0.1056,0.2056,0.0,0.0444,0.0,0.0389,0.0,0.0061,0.0143,0.0,0.0234,0.2174,0.0,0.001,0.0041,0.4824,0.0706,0.1707,0.1524,0.2866,0.8171,0.2195,0.9353,0.0828,0.1524,0.000770416,0.0,0.0,0.0,0.0,0.0,0.002311248,0.0,0.002311248,0.000770416,0.001540832,0.0,0.000770416,0.0,0.0,0.000770416,0.000770416,0.003081664,0.0,0.005392912,0.004622496,0.000770416,0.000770416,0.001540832,0.0,0.0,0.0,0.002311248,0.0,0.000770416,0.0,0.000770416,0.000770416,0.0,0.001540832,0.0,0.000770416,0.000770416,0.000770416,0.0,0.000770416,0.0,0.0,0.0,0.0,0.002311248,0.000770416,0.000770416,0.002311248,0.000770416,0.0,0.0,0.005392912,0.0,0.006163328,0.0,0.0,0.001540832,0.0,0.006163328,0.0,0.016949153,0.0,0.288872513,0.005158438,0.014001474,0.005895357,0.027266028,0.0,0.00077101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077101,0.0,0.0,0.0,0.0,0.0,0.00231303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007374631,0.0,0.116519174,0.000737463,0.0,0.0,0.001474926,0.0,0.016224189,0.0,0.0,0.0,0.0,0.0,0.0,0.000737463,0.0,0.0,0.016961652,0.001474926,0.000737463,0.0,0.016961652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000771605,0.0,0.0,0.0,0.0,0.000738007,0.0,0.0,0.00295203,0.0,0.0,0.0,0.016236162,0.0,0.000738007,0.006642066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000738007,0.0,0.0,0.0,0.0,0.0,0.006642066,0.0,0.006642066,0.01697417,0.0,0.0,0.003690037,0.0,0.0,0.0,2.8926,0.7435,0.3014,0.2055,5.1164633246244335,2.272302264786255,4.295918367346939,9.3515625,7.951977401129944,7.7875,0.0884476534296029,0.026110444177671,4.208346669552664
Liang1929_11,0.1125,0.1158,0.0,0.0066,0.0033,0.129,0.2426,0.0419,0.1014,0.0364,0.0088,0.1257,0.0761,16.0,21.7143,2.5744,4.3429,0.0054,20.0,0.1328,0.013,0.0469,0.2083,0.0078,0.0,0.0,0.0729,0.3121,0.314,0.6414,1.3038,0.2,0.2,45.5172,3.2039,0.5864,0.0,0.9824,0.0008,0.1121,0.1886,0.2353,0.0385,0.0,0.1217,0.1136,0.002,0.0517,0.003,0.0,0.0152,0.0284,0.0335,0.002,0.0,0.0892,0.1136,0.0455,0.2045,0.0568,0.0227,0.0365,0.001,0.0233,0.0345,0.1176,0.4118,0.0294,0.0588,0.0294,0.0294,0.0,0.1471,0.0,0.0223,0.0041,0.0041,0.0,0.499,0.1856,0.1034,0.0086,0.0388,0.0061,0.1022,0.2366,0.0,0.086,0.0,0.0484,0.0,0.0041,0.0112,0.001,0.0243,0.1667,0.001,0.0,0.002,0.5188,0.1188,0.1895,0.2157,0.3203,0.8235,0.2222,0.95,0.1447,0.2157,0.0,0.0,0.000798085,0.0,0.0,0.0,0.000798085,0.0,0.002394254,0.000798085,0.000798085,0.0,0.0,0.000798085,0.001596169,0.000798085,0.000798085,0.0,0.0,0.003990423,0.007980846,0.001596169,0.003192338,0.000798085,0.001596169,0.0,0.0,0.001596169,0.0,0.0,0.0,0.0,0.0,0.000798085,0.001596169,0.001596169,0.003192338,0.001596169,0.003192338,0.0,0.0,0.000798085,0.000798085,0.0,0.0,0.000798085,0.0,0.0,0.002394254,0.0,0.0,0.0,0.002394254,0.0,0.003192338,0.0,0.001596169,0.000798085,0.0,0.017557861,0.0,0.017437453,0.0,0.26459439,0.006823351,0.014404852,0.012130402,0.033358605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000798722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001597444,0.0,0.0,0.0,0.0,0.000798722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002276176,0.0,0.094081942,0.0,0.0,0.0,0.002276176,0.0,0.018968134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017450683,0.000758725,0.004552352,0.000758725,0.017450683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003034901,0.000758725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001518603,0.0,0.0,0.0,0.016704632,0.0,0.0,0.009111617,0.0,0.0,0.0,0.0,0.000759301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001518603,0.0,0.0,0.0,0.0,0.0,0.0,0.001518603,0.000759301,0.006074412,0.017463933,0.0,0.0,0.002277904,0.0,0.0,0.0,2.9659,0.7614,0.2361,0.2431,5.1855424784239545,2.228172972851032,4.670329670329671,8.52608695652174,7.433021806853582,7.457380457380458,0.0829535095715588,0.0184742793438445,4.635328194844872
Liang1929_12,0.1251,0.1221,0.001,0.0061,0.0041,0.1007,0.2787,0.0488,0.0926,0.0427,0.0041,0.12,0.0539,22.434,30.5094,2.9166,4.8679,0.021,12.9239,0.1407,0.0183,0.0092,0.2752,0.0183,0.0,0.0,0.0856,0.3148,0.404,0.6504,1.3208,0.1934,0.1934,55.5833,3.1762,0.569,0.0,0.9838,0.0007,0.1214,0.1411,0.2716,0.0393,0.0019,0.1219,0.1084,0.0,0.0576,0.0048,0.0,0.0163,0.0211,0.0393,0.0038,0.0,0.1497,0.0513,0.0641,0.3013,0.0321,0.0128,0.0202,0.0,0.0173,0.0326,0.0,0.2941,0.0,0.0588,0.0882,0.0588,0.0882,0.2353,0.0,0.0182,0.0,0.001,0.0029,0.4722,0.1804,0.0989,0.0177,0.0565,0.0125,0.0612,0.2245,0.0,0.0816,0.0204,0.0476,0.0,0.0058,0.0029,0.0,0.0077,0.0,0.001,0.0,0.0058,0.5,0.0724,0.1333,0.2067,0.3467,0.8067,0.2067,0.9605,0.1192,0.2067,0.0,0.000777605,0.0,0.0,0.0,0.003888025,0.0,0.0,0.000777605,0.00155521,0.003888025,0.0,0.0,0.002332815,0.0,0.000777605,0.000777605,0.0,0.000777605,0.00155521,0.00155521,0.00155521,0.000777605,0.00311042,0.0,0.0,0.003888025,0.000777605,0.0,0.000777605,0.0,0.0,0.0,0.0,0.000777605,0.0,0.0,0.000777605,0.003888025,0.0,0.00155521,0.0,0.000777605,0.0,0.0,0.00622084,0.00155521,0.000777605,0.003888025,0.0,0.00155521,0.00155521,0.00155521,0.0,0.01088647,0.0,0.0,0.0,0.000777605,0.025660964,0.002248876,0.013493253,0.0,0.224887556,0.005247376,0.006746627,0.008995502,0.024737631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077821,0.0,0.0,0.0,0.0,0.00077821,0.0,0.0,0.0,0.0,0.0,0.0,0.00077821,0.0,0.0,0.0,0.0,0.004501125,0.0,0.070517629,0.000750188,0.0,0.0,0.000750188,0.000750188,0.015003751,0.0,0.000750188,0.000750188,0.0,0.0,0.0,0.0,0.0,0.0,0.013503376,0.000750188,0.000750188,0.0,0.013503376,0.001500375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000750188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000750751,0.0,0.0,0.0,0.0,0.0,0.003003003,0.0,0.0,0.0,0.013513514,0.0,0.0,0.007507508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000750751,0.003003003,0.0,0.008258258,0.013513514,0.0,0.0,0.000750751,0.0,0.000750751,0.0,3.0207,0.7436,0.2733,0.2733,5.156051489966563,2.196619203038312,4.024390243902439,8.375438596491229,7.403269754768392,7.442965779467681,0.0703259005145797,0.0922122379118527,24.822591559981507
Liang1929_13,0.1402,0.1264,0.0013,0.0113,0.0038,0.1189,0.2228,0.025,0.0801,0.0375,0.005,0.1264,0.1014,13.2469,17.284,2.378,3.9259,0.0084,22.3542,0.1031,0.0331,0.0233,0.1615,0.0,0.0,0.0,0.1051,0.2507,0.376,0.5167,1.2382,0.1529,0.1529,32.381,3.9883,0.6618,0.0,0.9735,0.0,0.0978,0.1779,0.2249,0.0491,0.0011,0.0884,0.1103,0.0044,0.0622,0.0022,0.0,0.0044,0.0284,0.0317,0.0022,0.0,0.1376,0.1667,0.0952,0.3333,0.0159,0.0635,0.0186,0.0,0.0404,0.0262,0.0417,0.375,0.0833,0.0,0.1667,0.0,0.0833,0.0833,0.0,0.012,0.0033,0.0022,0.0,0.4705,0.1714,0.1553,0.0049,0.1117,0.0022,0.1227,0.2086,0.0,0.0552,0.0,0.0736,0.0,0.0033,0.0022,0.0,0.0207,0.0,0.0,0.0,0.0044,0.4759,0.0964,0.1975,0.1667,0.3025,0.7531,0.2716,0.9578,0.103,0.1667,0.00308642,0.0,0.000771605,0.0,0.0,0.000771605,0.0,0.0,0.0,0.000771605,0.000771605,0.0,0.0,0.0,0.0,0.000771605,0.0,0.000771605,0.0,0.0,0.005401235,0.0,0.002314815,0.000771605,0.0,0.0,0.0,0.0,0.0,0.000771605,0.0,0.000771605,0.0,0.0,0.00154321,0.00154321,0.003858025,0.002314815,0.002314815,0.0,0.000771605,0.000771605,0.002314815,0.000771605,0.0,0.00308642,0.0,0.0,0.0,0.00154321,0.00154321,0.0,0.000771605,0.000771605,0.00308642,0.000771605,0.0,0.0,0.0,0.010802469,0.0,0.027205882,0.0,0.340441176,0.008823529,0.014705882,0.006617647,0.025,0.0,0.0,0.0,0.0,0.000772201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001544402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772201,0.0,0.0,0.000772201,0.0,0.0,0.0,0.000772201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622517,0.0,0.147167035,0.000735835,0.0,0.0,0.00147167,0.0,0.019131714,0.0,0.0,0.0,0.0,0.0,0.000735835,0.0,0.000735835,0.0,0.027225901,0.002207506,0.003679176,0.0,0.027225901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000735835,0.0,0.0,0.0,0.000772798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002209131,0.0,0.0,0.0,0.025036819,0.0,0.0,0.011045655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000736377,0.001472754,0.000736377,0.0,0.0,0.0,0.0,0.006627393,0.0,0.020618557,0.02724595,0.0,0.0,0.002209131,0.0,0.0,0.0,2.9988,0.7096,0.274,0.2397,4.840637608498912,2.1825372754718897,3.415584415584416,8.388625592417062,7.059027777777778,7.295121951219512,0.0760118460019743,0.0337662337662337,5.972637538104222
Liang1929_14,0.1366,0.1204,0.0011,0.0075,0.0054,0.129,0.2495,0.0215,0.0849,0.0409,0.0022,0.1323,0.0688,17.8438,24.1719,2.6118,4.7969,0.0053,19.6897,0.1511,0.011,0.0165,0.217,0.0055,0.0,0.0,0.0879,0.2955,0.326,0.6279,1.3106,0.1856,0.1856,37.7143,3.3846,0.5939,0.0,0.9815,0.0008,0.1098,0.1765,0.2632,0.0419,0.002,0.0937,0.1176,0.002,0.0708,0.001,0.0,0.014,0.0219,0.0389,0.007,0.003,0.1167,0.0855,0.0342,0.3761,0.0684,0.0,0.0259,0.0,0.0209,0.0309,0.0645,0.2903,0.0968,0.0645,0.0323,0.0323,0.0968,0.2258,0.0323,0.0169,0.0,0.002,0.001,0.5085,0.1874,0.1023,0.0417,0.0682,0.002,0.0847,0.2429,0.0,0.0395,0.0,0.0226,0.0,0.004,0.002,0.001,0.015,0.0,0.0,0.001,0.008,0.4966,0.0884,0.1586,0.1931,0.3034,0.8,0.2138,0.9728,0.1164,0.1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001579779,0.000789889,0.0,0.0,0.004739336,0.003159558,0.0,0.0,0.0,0.002369668,0.0,0.001579779,0.003949447,0.001579779,0.0,0.000789889,0.0,0.0,0.001579779,0.001579779,0.0,0.000789889,0.000789889,0.000789889,0.0,0.000789889,0.001579779,0.001579779,0.003159558,0.0,0.003159558,0.0,0.001579779,0.000789889,0.000789889,0.0,0.0,0.007109005,0.002369668,0.001579779,0.003159558,0.000789889,0.002369668,0.000789889,0.000789889,0.001579779,0.007109005,0.0,0.0,0.0,0.000789889,0.012638231,0.0,0.015921152,0.0,0.249431387,0.0030326,0.011372252,0.005307051,0.032600455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000790514,0.000790514,0.0,0.000790514,0.0,0.0,0.0,0.0,0.0,0.000790514,0.000790514,0.0,0.000790514,0.000790514,0.0,0.0,0.0,0.0,0.000790514,0.0,0.0,0.0,0.0,0.0,0.000790514,0.0,0.003034901,0.0,0.086494689,0.000758725,0.0,0.0,0.002276176,0.0,0.018209408,0.0,0.000758725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015933232,0.001517451,0.003793627,0.0,0.015933232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000791139,0.0,0.0,0.0,0.0,0.0,0.0,0.000759301,0.0,0.002277904,0.0,0.0,0.0,0.014426727,0.0,0.0,0.009870919,0.0,0.0,0.0,0.0,0.0,0.000759301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000759301,0.002277904,0.0,0.007593014,0.01594533,0.0,0.0,0.000759301,0.0,0.0,0.0,3.0909,0.7575,0.2,0.3187,5.076064672962115,2.2266842454614637,5.049019607843137,8.400763358778626,7.461538461538462,7.647294589178356,0.0918091809180918,0.0709939148073022,10.098639758092078
Liang1929_15,0.1066,0.1272,0.0,0.0028,0.0065,0.1684,0.2067,0.0299,0.1197,0.0393,0.0047,0.1497,0.0384,30.0,42.8049,3.2208,5.7317,0.0398,8.7234,0.1628,0.0,0.0047,0.493,0.0419,0.0,0.0093,0.0093,0.3981,0.472,0.656,1.4098,0.2843,0.2843,56.1304,2.5117,0.5383,0.0,0.9815,0.0039,0.1139,0.2285,0.2377,0.0457,0.0018,0.0896,0.1344,0.0037,0.0914,0.0037,0.0,0.0155,0.0137,0.0393,0.0055,0.0018,0.1079,0.0,0.0678,0.4322,0.0678,0.0,0.0302,0.0,0.0073,0.0302,0.0606,0.3636,0.0,0.0,0.0303,0.0,0.0303,0.2727,0.0,0.0174,0.0018,0.0027,0.0082,0.542,0.2057,0.1,0.0231,0.0038,0.0009,0.112,0.108,0.0,0.024,0.02,0.04,0.012,0.0064,0.0073,0.0009,0.0082,0.1111,0.0018,0.0,0.0037,0.6299,0.0844,0.1419,0.2095,0.2973,0.7838,0.2568,0.9545,0.1111,0.2095,0.000803859,0.0,0.0,0.0,0.000803859,0.000803859,0.0,0.0,0.003215434,0.001607717,0.0,0.0,0.0,0.0,0.0,0.0,0.004823151,0.0,0.0,0.009646302,0.007234727,0.0,0.0,0.0,0.004019293,0.0,0.001607717,0.0,0.0,0.000803859,0.000803859,0.0,0.0,0.002411576,0.0,0.003215434,0.009646302,0.001607717,0.004019293,0.0,0.0,0.001607717,0.000803859,0.0,0.0,0.003215434,0.000803859,0.000803859,0.004019293,0.0,0.000803859,0.000803859,0.000803859,0.0,0.00562701,0.0,0.0,0.0,0.0,0.014469453,0.003872967,0.006196747,0.00232378,0.156467854,0.007745933,0.021688613,0.00464756,0.02091402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000804505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000804505,0.0,0.0,0.000804505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012403101,0.0,0.020155039,0.000775194,0.0,0.000775194,0.002325581,0.000775194,0.005426357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001550388,0.000775194,0.00620155,0.000775194,0.004651163,0.000775194,0.00620155,0.0,0.001550388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000775194,0.0,0.0,0.0,0.000775194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000775795,0.0,0.0,0.006206362,0.0,0.000775795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002327386,0.0,0.0,0.006206362,0.0,0.0,0.000775795,0.0,0.0,0.0,2.778,0.8086,0.3614,0.1931,5.273404990312867,2.189991321656388,5.086705202312139,8.78888888888889,7.343115124153499,7.391156462585034,0.1397415185783522,0.0610996990397936,30.536030306711343
